length_bp	read_count
440	1
1762	1
2023	1
2097	1
2140	1
2421	1
2446	1
2447	1
2498	1
2560	1
2578	1
2588	1
2598	1
2633	1
2650	1
2709	1
2744	1
2852	1
3165	1
3200	1
3311	1
3313	1
3339	1
3371	1
3530	1
3634	1
3686	1
3769	1
3842	1
3845	1
3861	1
3878	1
3945	1
4035	1
4038	1
4067	1
4072	1
4156	1
4171	1
4193	1
4247	1
4306	1
4310	1
4319	1
4330	1
4390	1
4402	1
4410	1
4474	1
4493	1
4567	1
4569	1
4611	1
4680	1
4742	1
4753	1
4773	1
4775	1
4789	1
4795	1
4800	1
4802	1
4805	1
4822	1
4869	1
4937	1
4946	1
4964	1
4983	1
4990	1
5019	1
5050	1
5054	1
5082	1
5133	1
5156	1
5162	1
5172	1
5174	1
5230	1
5274	1
5289	1
5293	1
5318	1
5344	1
5367	1
5431	1
5452	1
5463	1
5469	1
5482	1
5493	1
5614	1
5684	1
5701	1
5818	1
5869	1
5900	1
5940	1
5966	1
6045	1
6120	1
6139	1
6160	1
6215	1
6299	1
6505	1
6507	1
6578	1
6605	1
6607	1
6652	1
6768	1
7003	1
7018	1
7061	1
7082	1
7113	1
7156	1
7257	1
7289	1
7317	1
7482	1
7505	1
7565	1
7568	1
7654	1
7690	1
7713	1
7714	1
7722	1
7739	1
7785	1
7892	1
7982	1
8113	1
8116	1
8149	1
8166	1
8174	1
8326	1
8418	1
8449	1
8469	1
8505	1
8686	1
8711	1
8761	1
8794	1
8824	1
8833	1
8851	1
8873	1
8885	1
8886	1
8921	1
8923	1
8975	1
8976	1
8986	1
9038	1
9073	1
9079	1
9113	1
9224	1
9246	1
9270	1
9326	1
9340	1
9342	1
9351	1
9356	1
9384	1
9418	1
9484	1
9503	1
9611	1
9631	1
9636	1
9657	1
9668	1
9682	1
9783	1
9858	1
9884	1
9900	1
9912	1
9930	1
9934	1
9943	1
9966	1
10047	1
10054	1
10090	2
10129	1
10251	1
10273	1
10275	1
10287	1
10306	1
10307	1
10316	1
10330	1
10355	1
10373	1
10378	1
10426	1
10431	1
10470	1
10474	1
10499	1
10504	1
10538	1
10540	1
10584	1
10630	1
10649	1
10668	1
10687	1
10691	1
10703	1
10713	1
10719	1
10730	1
10741	1
10762	1
10767	1
10803	1
10805	1
10807	1
10825	1
10837	1
10848	1
10851	1
10884	1
10903	1
10907	1
10923	2
10925	1
10930	1
10937	2
10945	1
10962	1
10981	1
10987	1
11017	1
11027	1
11050	1
11063	1
11064	1
11072	1
11073	1
11076	1
11078	1
11079	1
11103	2
11110	2
11115	1
11121	1
11126	1
11127	1
11133	1
11144	1
11145	1
11149	1
11154	1
11159	1
11160	3
11168	1
11172	1
11176	1
11180	2
11204	1
11214	1
11220	1
11225	1
11229	2
11231	1
11235	1
11237	1
11242	1
11244	1
11245	1
11246	2
11256	1
11259	1
11264	1
11266	1
11270	1
11275	1
11277	2
11280	1
11284	1
11285	1
11297	1
11303	2
11304	1
11309	1
11317	1
11321	1
11325	1
11326	1
11328	1
11330	1
11332	1
11333	1
11335	2
11337	1
11338	1
