length_bp	read_count
991	1
2802	1
4450	1
5987	1
8997	1
9978	1
10727	1
10912	1
11266	1
11643	1
11801	1
12048	1
12091	1
12230	1
13109	1
13145	1
13413	1
13426	1
13456	1
13502	1
13535	1
13591	1
13971	1
14084	1
14102	1
14242	1
14327	1
14395	1
14467	1
14475	1
14484	1
14540	1
14547	1
14609	1
14637	1
14644	1
14693	1
14700	2
14724	1
14743	1
14766	1
14783	1
14794	1
14835	1
14843	1
14853	1
14856	1
14900	1
14908	1
14909	1
14916	1
14917	1
14955	1
15007	1
15037	1
15046	1
15074	1
15081	1
15083	1
15090	1
15100	1
15105	1
15106	1
15124	1
15161	1
15173	1
15193	1
15207	1
15212	1
15229	1
15234	1
15242	1
15301	1
15362	2
15388	1
15391	1
15395	1
15405	1
15420	1
15426	1
15437	1
15441	1
15450	1
15463	1
15489	1
15503	1
15523	1
15533	1
15534	1
15551	1
15562	1
15573	1
15596	1
15600	1
15603	1
15627	1
15645	1
15662	1
15665	1
15666	1
15667	1
15672	1
15681	1
15701	1
15706	1
15715	1
15730	2
15733	1
15765	1
15769	1
15774	1
15785	1
15788	1
15799	1
15801	1
15807	1
15821	1
15823	1
15828	1
15837	1
15844	1
15847	1
15851	1
15878	1
15883	1
15885	1
15888	1
15892	1
15902	1
15911	1
15915	1
15916	3
15918	1
15925	1
15938	1
15943	1
15945	1
15946	1
15951	1
15954	1
15956	1
15957	1
15959	1
15960	1
15961	1
15965	1
15967	1
15968	1
15975	2
15978	1
15984	2
15987	1
15993	1
16001	1
16008	1
16010	1
16014	1
16016	1
16017	1
16021	1
16031	1
16033	1
16037	1
16042	1
16046	1
16053	1
16056	1
16059	1
16063	1
16072	1
16076	1
16080	2
16082	1
16084	1
16085	1
16087	1
16096	1
16099	1
16101	1
16102	1
16106	4
16110	4
16111	1
16113	1
16116	2
16120	1
16122	1
16125	1
16126	1
16131	1
16132	1
16134	1
16135	1
16136	1
16138	1
16139	2
16141	1
16144	2
16146	2
16150	1
16152	1
16154	1
16158	1
16160	2
16163	1
16164	1
16167	1
16168	1
16169	1
16170	1
16173	1
16174	1
16175	1
16176	2
16179	2
16181	1
16183	1
16184	1
16189	1
16192	1
16193	2
16196	2
16198	1
16199	2
16202	1
16203	2
16207	2
16211	2
16216	3
16217	2
16218	1
16219	1
16221	1
16226	2
16228	2
16229	1
16232	1
16234	1
16235	1
16236	1
16237	1
16238	1
16240	2
16247	2
16248	2
16253	1
16255	1
16258	3
16260	4
16263	1
16267	1
16268	3
16271	1
16272	2
16274	1
16275	2
16277	1
16278	3
16282	1
16285	1
16287	2
16293	1
16298	1
16300	1
16301	1
16302	1
16304	1
16307	1
16309	1
16311	1
16312	1
16313	1
16314	1
16315	2
16316	1
16319	1
16320	2
16321	1
16323	2
16324	1
16328	1
16330	1
16334	1
16335	1
16338	1
16341	1
16342	1
16345	2
16348	2
16349	3
16351	2
16356	1
16357	1
16358	2
16362	1
16364	2
16365	2
16366	1
16367	3
16372	1
16373	2
16376	1
16378	1
16380	1
16381	1
16383	3
16386	1
16390	1
16393	2
16394	2
16395	1
16396	3
16397	1
16400	1
16402	1
16403	1
16404	1
16405	1
16406	1
16407	3
16408	1
16410	1
16411	1
16412	2
16415	2
16416	2
16417	1
16420	4
16421	1
16422	1
16423	1
16424	2
16425	1
16427	1
16428	2
16429	1
16430	3
16432	1
16433	3
16435	3
16437	1
16438	1
16439	2
16440	1
16441	2
16442	1
16444	1
16447	1
16449	1
16451	1
16452	1
16453	1
16454	2
16455	2
16456	1
16458	2
16459	2
16461	1
16464	1
16467	2
16468	2
16469	1
16470	1
16471	1
16473	2
16475	1
16476	2
16477	1
16479	4
16480	1
16482	1
16484	2
16485	1
16486	3
16487	1
16491	4
16492	1
16493	1
16494	1
16497	1
16499	2
16500	2
16501	1
16502	1
16503	1
16504	1
16505	2
16507	1
16508	3
16509	2
16510	1
16511	4
16514	2
16518	1
16520	1
16521	1
16522	4
16523	1
16524	1
16525	3
16527	1
16528	2
16529	1
16530	2
16531	2
16532	1
16534	1
16535	1
16536	1
16537	3
16540	1
16541	1
16542	2
16543	2
16544	4
16546	2
16547	2
16548	1
16553	2
16554	2
16555	1
16557	2
16559	2
16560	2
16561	1
16562	2
16563	1
16564	1
16566	2
16567	1
16568	1
16569	2
16571	1
16573	1
16575	2
16576	2
16578	1
16579	3
16580	2
16582	1
16583	2
16585	1
16586	1
16587	1
16590	1
16591	2
16592	2
16593	2
16594	3
16595	2
16596	1
16598	1
16600	2
16601	2
16602	1
16603	2
16604	2
16605	2
16607	2
16608	3
16610	3
16612	2
16613	2
16614	1
16616	1
16617	1
16618	2
16620	3
16621	2
16622	1
16623	1
16624	2
16625	1
16626	1
16627	1
16628	2
16630	2
16631	3
16632	2
16633	3
16634	1
16635	1
16638	5
16639	1
16640	1
16641	1
16642	1
16643	1
16644	2
16645	2
16647	1
16648	1
16650	3
16651	2
16652	2
16653	2
16654	1
16655	1
16656	1
16658	1
16659	1
16660	1
16662	2
16663	1
16666	1
16667	2
16668	1
16669	3
16671	2
16672	4
16673	1
16674	1
16677	3
16678	3
16679	1
16680	1
16681	3
16683	1
16685	1
16686	1
16688	1
16689	1
16690	1
16691	1
16693	1
16694	1
16695	1
16696	1
16697	1
16698	1
16699	2
16700	2
16701	5
16702	1
16703	1
16704	1
16705	1
16706	2
16707	1
16710	3
16713	2
16715	2
16718	2
16720	2
16721	1
16722	1
16723	4
16724	1
16725	1
16726	3
16727	1
16729	1
16730	2
16731	2
16732	1
16733	1
16734	1
16735	2
16736	1
16737	1
16738	3
16741	2
16742	1
16744	2
16746	1
16747	3
16749	2
16750	4
16751	2
16753	2
16755	1
16756	1
16757	1
16758	3
16759	2
16760	1
16762	1
16763	2
16764	2
16765	1
16766	1
16767	1
16768	4
16769	2
16771	1
16772	2
16773	3
16774	1
16775	1
16776	1
16779	4
16780	2
16781	2
16782	2
16785	2
16786	1
16787	1
16788	1
16790	2
16793	3
16794	4
16795	2
16796	1
16800	3
16801	1
16803	2
16804	1
16805	2
16806	3
16807	1
16809	3
16810	1
16811	3
16812	2
16813	2
16814	2
16815	1
16816	2
16817	1
16818	2
16821	3
16822	1
16824	2
16825	1
16826	1
16827	2
16828	3
16829	2
16830	1
16831	2
16832	2
16833	3
16835	2
16836	2
16837	4
16838	6
16840	1
16841	2
16842	1
16843	1
16844	1
16845	1
16846	1
16847	1
16848	1
16849	3
16850	1
16851	1
16852	4
16853	1
16854	2
16855	3
16857	1
16858	3
16859	1
16860	1
16862	1
16863	1
16866	2
16867	2
16868	2
16870	1
16871	2
16872	2
16873	3
16874	3
16875	1
16876	2
16877	4
16878	3
16879	1
16880	2
16881	1
16882	4
16883	2
16884	1
16886	1
16887	2
16889	3
16891	4
16893	5
16894	3
16895	2
16896	2
16897	2
16898	1
16899	6
16900	1
16902	3
16903	1
16904	1
16905	3
16906	1
16907	1
16908	2
16913	2
16914	2
16915	2
16916	1
16919	1
16921	2
16922	1
16925	2
16926	8
16928	4
16929	3
16930	3
16932	3
16933	2
16934	2
16935	2
16936	2
16937	2
16938	3
16939	1
16940	8
16941	1
16942	1
16943	1
16944	3
16945	3
16947	1
16949	1
16950	1
16951	3
16953	3
16954	1
16955	2
16956	1
16960	1
16961	1
16962	1
16963	1
16965	1
16966	1
16967	2
16968	1
16969	2
16970	2
16971	2
16972	1
16974	1
16975	2
16976	2
16978	2
16979	2
16982	1
16983	6
16984	2
16985	1
16986	3
16988	1
16989	3
16990	3
16992	3
16993	1
16994	4
16995	1
16996	1
16997	1
16998	3
16999	4
17000	2
17001	1
17003	1
17004	1
17005	6
17006	1
17007	2
17008	6
17009	1
17010	2
17011	1
17013	2
17016	1
17017	2
17018	1
17020	1
17021	2
17023	1
17024	3
17026	2
17028	3
17029	2
17030	1
17031	3
17032	3
17033	2
17034	2
17035	2
17036	1
17037	2
17038	2
17039	1
17041	5
17042	1
17043	1
17045	5
17046	1
17047	3
17048	1
17049	1
17050	5
17051	1
17052	1
17053	1
17054	2
17055	4
17056	3
17057	1
17058	1
17060	1
17061	3
17062	1
17063	2
17064	1
17065	3
17066	3
17068	4
17069	3
17070	1
17071	1
17072	2
17073	1
17074	1
17076	2
17077	1
17079	1
17080	2
17081	2
17082	1
17083	2
17085	3
17086	2
17087	1
17088	1
17089	1
17090	2
17091	1
17092	2
17093	2
17094	1
17096	1
17098	2
17100	1
17101	4
17102	2
17103	2
17104	1
17105	2
17106	2
17107	2
17108	2
17109	2
17110	4
17112	3
17114	2
17117	1
17118	2
17119	1
17120	5
17121	1
17122	3
17123	1
17124	2
17125	3
17126	2
17127	2
17128	2
17129	3
17130	3
17131	2
17132	1
17133	1
17134	2
17135	4
17136	1
17137	3
17138	2
17139	4
17140	2
17142	2
17144	1
17145	2
17146	2
17147	1
17149	1
17150	2
17152	1
17153	2
17154	1
17155	1
17158	2
17160	3
17161	1
17162	1
17163	4
17164	1
17165	2
17167	1
17168	2
17171	1
17172	2
17173	2
17174	2
17175	1
17176	7
17177	2
17178	6
17179	5
17180	2
17181	2
17183	4
17184	2
17185	1
17186	1
17187	2
17188	2
17189	2
17190	3
17191	1
17192	1
17193	3
17194	2
17195	3
17196	1
17197	1
17198	1
17199	2
17204	4
17205	2
17206	3
17207	1
17208	2
17210	2
17212	1
17213	4
17214	2
17215	4
17216	2
17217	1
17218	2
17219	1
17222	3
17224	2
17225	2
17226	1
17227	5
17228	3
17229	3
17230	4
17231	4
17232	2
17233	5
17234	1
17235	1
17236	1
17237	1
17238	4
17239	4
17240	2
17241	2
17242	2
17243	6
17244	1
17245	2
17246	1
17247	3
17248	2
17250	1
17251	1
17252	3
17253	2
17254	2
17255	2
17256	1
17257	3
17259	1
17260	2
17261	3
17262	1
17263	1
17264	5
17265	3
17266	2
17267	5
17268	1
17269	1
17270	3
17271	1
17272	1
17273	2
17274	3
17275	2
17276	1
17278	1
17279	4
17281	3
17282	1
17283	2
17285	1
17286	2
17288	1
17289	3
17290	1
17291	1
17292	2
17293	2
17294	2
17295	2
17296	2
17298	1
17299	4
17300	2
17301	2
17302	1
17303	1
17304	2
17305	1
17306	2
17307	1
17308	2
17311	1
17313	1
17314	1
17315	2
17316	1
17317	2
17318	4
17319	1
17320	1
17321	2
17322	1
17324	3
17325	2
17326	1
17327	4
17328	2
17329	2
17331	1
17332	2
17333	2
17334	4
17335	2
17336	4
17337	2
17339	3
17341	2
17342	1
17344	2
17345	3
17346	3
17347	4
17348	1
17349	1
17350	1
17351	3
17352	4
17355	3
17356	2
17358	1
17359	2
17360	1
17361	1
17363	6
17364	2
17366	2
17368	3
17370	1
17371	1
17372	1
17375	2
17376	1
17378	2
17379	3
17380	1
17381	1
17383	1
17384	1
17385	2
17386	3
17387	3
17388	1
17389	4
17390	2
17391	1
17393	1
17394	2
17395	2
17396	2
17398	1
17400	1
17403	4
17404	5
17405	1
17410	2
17411	2
17412	2
17413	2
17414	2
17415	1
17416	1
17417	2
17419	1
17420	2
17421	3
17422	1
17423	2
17424	2
17425	2
17426	3
17429	1
17430	1
17431	1
17432	1
17434	1
17435	1
17436	3
17437	3
17438	4
17439	2
17440	2
17441	1
17442	2
17444	1
17445	1
17446	2
17447	2
17448	1
17449	3
17450	1
17451	1
17452	3
17453	1
17455	1
17456	1
17457	1
17458	5
17460	1
17461	3
17462	3
17463	4
17464	2
17465	1
17466	2
17467	1
17468	1
17469	1
17470	1
17471	1
17474	2
17475	1
17476	3
17477	2
17478	2
17479	3
17481	1
17482	5
17484	3
17485	3
17486	1
17487	1
17488	1
17489	1
17490	6
17491	2
17492	3
17493	3
17494	2
17495	1
17497	1
17499	2
17501	2
17502	1
17503	3
17504	1
17505	5
17507	1
17508	3
17510	2
17511	2
17513	2
17514	2
17515	3
17516	7
17518	2
17519	2
17521	1
17522	2
17523	1
17524	1
17525	6
17526	3
17527	1
17530	4
17531	1
17532	1
17533	2
17534	3
17535	2
17536	1
17537	2
17539	1
17540	1
17542	1
17543	1
17544	1
17545	1
17546	1
17547	1
17549	2
17550	3
17551	2
17552	1
17553	1
17556	1
17557	4
17558	1
17559	2
17560	3
17561	1
17562	1
17563	2
17564	2
17566	3
17567	1
17568	2
17569	1
17570	1
17571	2
17572	1
17573	1
17576	3
17577	2
17578	2
17579	4
17581	2
17582	2
17583	1
17585	3
17587	1
17590	2
17591	2
17593	2
17594	4
17596	3
17597	3
17598	2
17599	1
17600	2
17601	2
17602	3
17603	2
17604	2
17605	3
17606	1
17607	3
17608	2
17609	2
17610	2
17611	5
17612	2
17613	1
17614	2
17615	6
17616	7
17617	2
17618	2
17619	5
17620	3
17621	2
17622	2
17623	2
17624	3
17625	1
17626	1
17627	2
17628	1
17631	6
17632	1
17633	2
17634	3
17635	2
17636	2
17637	1
17638	2
17639	5
17640	1
17641	2
17642	2
17643	1
17644	3
17645	4
17646	3
17647	3
17650	1
17652	2
17653	2
17654	2
17655	1
17656	2
17657	1
17658	1
17659	3
17660	2
17661	2
17662	4
17665	4
17666	2
17667	3
17668	3
17669	1
17670	2
17671	3
17673	1
17674	2
17675	2
17676	5
17677	1
17678	3
17679	4
17680	1
17681	2
17682	1
17683	2
17685	1
17686	1
17687	1
17688	2
17689	3
17691	5
17692	1
17693	3
17696	2
17697	2
17699	1
17703	3
17704	1
17705	1
17706	1
17708	1
17709	3
17710	1
17711	2
17713	1
17714	1
17715	1
17716	3
17717	3
17718	2
17719	3
17720	5
17721	1
17723	1
17726	1
17727	2
17728	2
17730	2
17731	1
17732	3
17733	2
17735	3
17736	2
17737	1
17739	1
17740	1
17742	3
17743	1
17744	1
17745	1
17746	1
17747	1
17748	3
17751	2
17752	2
17753	1
17754	2
17755	5
17757	2
17758	3
17759	2
17760	3
17763	1
17764	1
17765	3
17766	1
17767	1
17768	2
17769	3
17770	1
17771	3
17772	2
17773	2
17774	2
17775	4
17776	4
17777	1
17779	2
17780	1
17781	1
17783	2
17784	2
17786	2
17787	2
17789	2
17791	2
17793	3
17794	3
17796	2
17797	6
17799	2
17801	3
17804	4
17805	1
17806	1
17807	4
17808	3
17809	2
17811	2
17812	1
17814	1
17815	1
17817	1
17818	1
17819	1
17820	1
17821	4
17822	1
17823	3
17825	3
17826	1
17827	4
17828	2
17829	2
17830	3
17831	2
17833	2
17834	1
17835	2
17836	2
17837	2
17838	2
17839	1
17840	4
17841	3
17842	7
17843	2
17845	2
17846	4
17849	1
17850	1
17851	3
17852	1
17855	1
17856	1
17857	2
17858	1
17860	2
17861	1
17862	2
17864	2
17865	2
17866	3
17867	1
17868	2
17870	1
17871	3
17873	1
17874	1
17875	3
17876	1
17877	1
17879	1
17883	1
17884	1
17885	1
17886	3
17888	1
17889	1
17891	2
17892	1
17893	2
17894	1
17895	2
17897	1
17898	2
17901	1
17902	3
17903	4
17904	4
17905	1
17906	3
17907	1
17908	1
17909	1
17911	1
17912	2
17913	1
17915	3
17916	2
17918	2
17919	3
17920	2
17921	1
17922	2
17923	2
17927	3
17928	2
17929	1
17930	1
17931	1
17932	1
17933	1
17934	3
17936	2
17937	2
17938	2
17939	1
17941	3
17942	2
17943	1
17945	1
17946	1
17947	2
17948	2
17950	2
17951	1
17954	1
17955	2
17957	1
