length_bp	read_count
84	1
90	1
630	1
633	1
771	1
981	1
1327	1
1344	1
1347	1
1374	1
1455	1
1536	1
1549	1
1580	2
1594	1
1597	2
1612	1
1623	1
1643	1
1645	1
1651	1
1698	1
1708	1
1725	1
1739	1
1740	1
1742	1
1744	1
1745	1
1748	1
1765	1
1767	1
1768	1
1790	1
1829	1
1860	1
1895	2
1901	1
1906	1
1910	1
1923	1
1940	1
1943	1
1956	1
1957	1
1976	1
1985	1
1998	1
1999	1
2003	1
2017	1
2021	1
2057	1
2072	1
2100	1
2119	1
2124	1
2135	1
2136	1
2138	1
2140	1
2143	1
2147	1
2164	1
2167	1
2175	1
2176	1
2196	1
2200	1
2202	1
2206	1
2236	1
2256	1
2257	1
2266	1
2301	1
2304	2
2332	1
2334	1
2360	1
2381	1
2382	1
2395	1
2399	1
2413	1
2419	1
2441	1
2450	1
2452	1
2462	1
2483	1
2494	1
2496	1
2500	1
2527	1
2534	1
2535	1
2540	1
2549	1
2557	1
2564	1
2613	1
2628	1
2643	1
2648	1
2650	1
2651	1
2662	1
2669	1
2682	1
2694	1
2697	1
2724	1
2727	1
2728	1
2735	1
2737	1
2751	1
2784	1
2793	1
2806	1
2814	1
2820	1
2859	1
2865	1
2867	1
2884	1
2888	1
2893	1
2903	1
2919	1
2922	1
2926	1
2938	1
2955	1
2961	1
2965	1
2987	1
2993	1
3004	1
3008	1
3011	1
3018	1
3022	1
3039	1
3050	1
3063	1
3070	1
3074	1
3081	1
3107	1
3121	1
3127	1
3157	1
3176	1
3181	1
3183	1
3194	1
3195	1
3205	2
3230	1
3235	1
3247	1
3252	1
3254	1
3255	1
3289	1
3292	1
3296	1
3304	1
3316	1
3379	1
3381	1
3393	1
3396	1
3398	1
3420	1
3477	1
3480	1
3492	1
3556	1
3572	1
3577	1
3595	1
3596	1
3602	1
3632	2
3639	1
3685	1
3711	1
3738	1
3774	1
3776	1
3777	1
3793	1
3795	1
3803	1
3814	1
3832	1
3863	1
3872	1
3876	1
3888	1
3891	1
3903	1
3907	1
3915	1
3932	1
3939	1
3965	1
3971	1
3975	1
3995	1
4018	1
4026	1
4027	1
4044	1
4095	2
4109	1
4132	1
4141	1
4161	1
4163	1
4175	1
4182	1
4193	1
4198	1
4225	1
4228	1
4231	1
4232	1
4244	1
4255	1
4282	1
4321	1
4323	1
4335	1
4343	1
4345	1
4357	1
4362	1
4379	1
4387	1
4398	1
4410	1
4411	1
4435	1
4441	1
4444	1
4457	1
4462	1
