length_bp	read_count
160	1
260	1
329	1
539	1
570	1
681	1
701	1
812	1
814	1
820	1
845	1
871	1
1123	1
1144	1
1216	1
1251	1
1286	1
1287	1
1321	1
1358	1
1432	1
1435	1
1493	1
1528	1
1581	1
1597	1
1639	1
1805	1
1877	1
1879	1
1910	1
1916	1
1920	1
1963	1
2004	1
2033	1
2098	1
2108	1
2121	1
2198	1
2223	1
2277	1
2280	1
2286	1
2298	1
2331	1
2340	1
2345	1
2390	1
2400	1
2483	1
2544	1
2568	1
2614	1
2692	1
2693	1
2699	1
2700	1
2706	1
2724	1
2739	1
2741	1
2753	1
2835	1
2882	1
2952	1
2957	1
2980	1
3012	1
3023	1
3025	1
3042	1
3089	1
3123	1
3128	1
3210	1
3223	1
3224	1
3228	1
3230	1
3256	1
3259	1
3271	1
3292	1
3318	1
3353	1
3369	1
3390	1
3392	1
3402	1
3414	1
3436	1
3456	1
3482	1
3491	1
3497	1
3502	1
3511	1
3538	1
3541	1
3576	1
3591	1
3593	1
3679	1
3685	1
3709	1
3731	1
3774	1
3816	1
3834	1
3850	1
3867	1
3888	1
3909	1
3917	1
3973	1
3995	1
4070	1
4100	1
4131	1
4143	1
4154	1
4167	1
4175	1
4185	1
4208	1
4214	1
4249	1
4267	1
4273	1
4274	1
4327	1
4369	1
4395	1
4420	1
4433	1
4448	1
4480	1
4496	1
4512	1
4521	1
4522	1
4525	1
4535	1
4542	1
4578	1
4581	1
4585	1
4615	1
4659	1
4676	1
4678	1
4682	1
4685	1
4686	1
4722	1
4724	1
4736	1
4750	1
4784	1
4795	1
4815	1
4861	1
4883	1
4889	1
4901	1
4927	1
4944	1
4950	1
4972	1
4981	1
5043	1
5047	1
5077	1
5084	1
5087	1
5092	1
5093	1
5105	1
5109	1
5183	1
5194	1
5195	1
5222	1
5257	1
5270	1
5307	1
5316	1
5319	1
5326	1
5406	1
5416	1
5431	1
5438	1
5450	1
5458	1
5478	1
5487	1
5491	1
5502	1
5505	1
5513	1
5523	1
5525	1
5531	1
5535	1
5536	1
5559	1
5564	1
5565	1
5584	1
5613	1
5616	1
5665	1
5670	1
5721	1
5754	1
5765	1
5775	1
5785	1
5796	1
5833	1
5863	1
5900	1
5939	1
5941	1
5954	1
5966	1
5968	1
5974	1
5979	1
5984	1
5993	1
6008	1
6014	1
6045	1
6046	1
6047	1
6062	1
6067	1
6071	1
6092	1
6101	1
6112	1
6146	1
6154	1
6155	1
6173	1
6185	1
6197	1
6212	1
6239	1
6241	1
6253	1
6277	1
6286	1
6312	1
6324	1
6327	1
6342	1
6355	1
6369	1
6370	1
6375	1
6388	1
6397	1
6399	2
6405	1
6418	1
6424	1
6435	1
6449	1
6452	1
6454	1
6457	1
6459	1
6474	1
6486	1
6513	1
6519	1
6548	2
6556	1
6569	1
6574	1
6583	1
6591	1
6592	1
6593	1
6625	1
6651	1
6688	1
6692	2
6703	1
6709	1
6740	1
6744	1
6754	1
6760	2
6771	1
6778	1
6791	1
6798	1
6812	1
6817	1
6845	1
6847	1
6859	1
6867	1
6873	1
6883	1
6889	1
6915	1
6919	1
6930	1
6934	1
6937	1
6938	1
6939	1
6954	1
6965	2
6969	1
6973	2
